order_id,product_id,quantity,sales,profit
O00418,P0015,5,2260,498.52
O00419,P0069,2,1140,310.2
O00420,P0011,2,1816,171.64
O00421,P0078,2,2472,259.42
O00421,P0018,4,460,70.96
O00422,P0029,5,7030,1282.03
O00422,P0096,1,1174,218.22
O00422,P0074,5,3165,446.98
O00423,P0030,3,2418,613.16
O00424,P0100,2,1834,303.22
O00424,P0022,2,774,154.77
O00425,P0043,1,1412,395.93
O00425,P0096,5,5870,1508.37
O00426,P0055,1,198,22.91
O00427,P0066,2,2382,464.15
O00427,P0072,5,1810,222.12
O00428,P0050,3,2274,196.82
O00428,P0078,4,4944,1257.69
O00428,P0008,4,5296,544.35
O00429,P0005,4,3400,430.85
O00429,P0076,2,1070,231.8
O00429,P0050,4,3032,758.49
O00430,P0074,1,633,186.58
O00430,P0053,2,1514,399.08
O00430,P0060,4,4620,936.2
O00431,P0032,4,4180,630.71
O00431,P0046,3,564,69.83
O00432,P0031,1,1431,257.06
O00433,P0094,5,2970,469.83
O00434,P0021,3,4101,913.37
O00434,P0055,4,792,193.99
O00434,P0052,1,651,190.94
O00435,P0062,1,808,88.47
O00435,P0033,1,129,27.2
O00436,P0034,1,915,192.55
O00436,P0058,4,924,174.41
O00436,P0095,5,3835,919.24
O00437,P0004,1,84,18.27
O00437,P0059,1,203,51.35
O00438,P0013,3,645,86.51
O00438,P0058,5,1155,301.31
O00438,P0001,3,4260,377.29
O00439,P0031,1,1431,410.11
O00440,P0018,2,230,53.61
O00440,P0087,4,5020,1505.21
O00440,P0097,3,3696,572.09
O00441,P0056,1,902,265.66
O00441,P0099,3,2895,279.44
O00442,P0081,3,99,16.78
O00442,P0059,1,203,60.06
O00443,P0034,2,1830,432.97
O00443,P0099,2,1930,549.88
O00444,P0001,5,7100,1898.15
O00444,P0030,3,2418,253.75
O00444,P0086,3,1905,474.27
O00445,P0040,1,487,58.53
O00445,P0014,2,214,44.53
O00446,P0099,2,1930,175.24
O00447,P0093,5,3435,845.23
O00447,P0018,1,115,29.73
O00448,P0088,5,5005,1358.69
O00448,P0045,5,2620,380.91
O00448,P0076,5,2675,601.17
O00449,P0035,4,700,171.85
O00450,P0013,3,645,181.98
O00451,P0076,1,535,120.23
O00451,P0031,3,4293,1043.37
O00452,P0002,1,185,18.64
O00453,P0044,1,195,20.18
O00453,P0023,4,2656,237.33
O00453,P0027,3,1056,178.8
O00454,P0022,3,1161,133.44
O00455,P0089,2,766,75.1
O00455,P0081,2,66,7.97
O00455,P0073,5,2925,684.9
O00456,P0092,1,1199,219.98
O00457,P0063,2,1234,144.7
O00457,P0045,5,2620,347.12
O00457,P0068,4,1468,119.15
O00458,P0003,3,4050,837.83
O00458,P0067,2,2846,536.14
O00458,P0008,2,2648,246.43
O00459,P0096,5,5870,1330.81
O00460,P0052,5,3255,470.01
O00461,P0053,4,3028,890.89
O00462,P0065,5,5825,834.64
O00462,P0029,2,2812,606.28
O00463,P0046,4,752,102.35
O00464,P0010,4,756,60.72
O00464,P0045,1,524,88.67
O00464,P0091,2,2886,705.03
O00465,P0071,2,636,131.56
O00465,P0042,5,4520,480.91
O00465,P0073,2,1170,127.69
O00466,P0050,2,1516,454.18
O00467,P0027,1,352,84.79
O00467,P0079,4,3828,418.22
O00467,P0023,2,1328,187.04
O00468,P0045,5,2620,211.22
O00469,P0059,1,203,53.31
O00470,P0088,4,4004,414.53
O00471,P0051,4,828,92.54
O00472,P0086,1,635,172.17
O00472,P0014,3,321,94.69
O00472,P0025,4,1260,283.62
O00473,P0067,3,4269,757.96
O00473,P0094,2,1188,319.22
O00473,P0016,2,2874,360.66
O00474,P0080,2,594,161.21
O00474,P0007,2,1988,373.31
O00475,P0054,4,916,83.14
O00475,P0033,1,129,22.62
O00476,P0092,1,1199,302.04
O00477,P0084,4,2820,550.86
O00478,P0055,4,792,82.6
O00479,P0077,2,2992,425.94
O00479,P0029,2,2812,488.59
O00480,P0038,4,5272,1333.04
O00481,P0086,1,635,132.73
O00481,P0063,3,1851,271.55
O00481,P0096,2,2348,419.95
O00482,P0083,3,2082,551.07
O00482,P0093,4,2748,382.85
O00482,P0084,4,2820,362.44
O00483,P0055,1,198,49.86
O00484,P0009,4,5836,960.65
O00484,P0083,5,3470,666.7
O00484,P0087,2,2510,261.45
O00485,P0013,3,645,125.68
O00485,P0058,1,231,32.29
O00485,P0085,5,6765,1731.04
O00486,P0075,4,708,59.8
O00486,P0020,5,5660,1644.65
O00486,P0087,1,1255,167.0
O00487,P0099,3,2895,747.3
O00487,P0094,5,2970,796.81
O00488,P0010,5,945,267.25
O00488,P0025,4,1260,371.75
O00488,P0084,1,705,79.52
O00489,P0051,3,621,154.67
O00490,P0024,4,1776,363.99
O00490,P0025,1,315,58.53
O00490,P0081,2,66,6.85
O00491,P0064,4,3256,440.4
O00491,P0022,3,1161,242.61
O00492,P0030,4,3224,733.02
O00492,P0006,5,3960,809.22
O00492,P0089,3,1149,116.21
O00493,P0011,5,4540,559.23
O00493,P0097,2,2464,373.14
O00494,P0032,3,3135,575.91
O00494,P0024,2,888,175.07
O00495,P0099,2,1930,337.33
O00495,P0078,5,6180,516.74
O00496,P0038,1,1318,269.31
O00497,P0008,2,2648,451.12
O00498,P0087,2,2510,458.72
O00499,P0017,1,993,101.86
O00499,P0037,5,3440,609.16
O00499,P0007,2,1988,255.58
O00500,P0004,2,168,27.15
O00501,P0015,3,1356,111.97
O00502,P0074,4,2532,269.56
O00502,P0042,3,2712,600.61
O00502,P0004,4,336,92.9
O00503,P0037,3,2064,584.49
O00504,P0037,1,688,69.19
O00504,P0076,3,1605,407.74
O00504,P0078,5,6180,1509.23
O00505,P0015,1,452,83.49
O00506,P0089,5,1915,223.57
O00506,P0061,1,1242,352.44
O00507,P0051,2,414,105.59
O00507,P0024,3,1332,135.89
O00508,P0064,5,4070,530.94
O00508,P0020,5,5660,798.55
O00508,P0040,4,1948,454.28
O00509,P0100,4,3668,742.34
O00509,P0036,2,2518,216.34
O00510,P0059,5,1015,85.97
O00511,P0045,2,1048,123.51
O00511,P0087,2,2510,330.14
O00512,P0068,2,734,90.35
O00513,P0030,2,1612,176.0
O00514,P0079,1,957,215.87
O00514,P0009,2,2918,630.59
O00515,P0044,1,195,46.73
O00516,P0094,2,1188,190.87
O00516,P0022,3,1161,306.09
O00516,P0056,4,3608,410.82
O00517,P0054,2,458,84.37
O00518,P0027,2,704,114.33
O00519,P0053,2,1514,349.09
O00519,P0034,4,3660,380.18
O00519,P0070,2,1138,144.06
O00520,P0071,4,1272,132.11
O00521,P0073,2,1170,162.1
O00522,P0007,5,4970,1363.98
O00522,P0028,5,5900,1705.06
O00522,P0001,5,7100,1972.2
O00523,P0071,3,954,262.36
O00523,P0091,2,2886,757.09
O00523,P0001,5,7100,1400.31
O00524,P0024,2,888,257.34
O00524,P0096,4,4696,553.52
O00524,P0047,4,1340,189.5
O00525,P0089,5,1915,243.42
O00525,P0046,1,188,23.16
O00526,P0087,4,5020,1254.81
O00526,P0079,4,3828,1087.13
O00527,P0026,1,177,45.18
O00527,P0049,2,1634,454.55
O00527,P0028,2,2360,571.45
O00528,P0034,1,915,185.94
O00528,P0063,4,2468,691.17
O00528,P0009,5,7295,1727.01
O00529,P0059,1,203,39.37
O00530,P0006,2,1584,405.14
O00530,P0004,2,168,47.0
O00530,P0060,5,5775,1552.47
O00531,P0046,1,188,25.03
O00531,P0032,5,5225,514.06
O00531,P0002,5,925,183.39
O00532,P0014,3,321,49.13
O00532,P0033,2,258,67.64
O00533,P0055,4,792,148.83
O00534,P0064,2,1628,417.8
O00535,P0062,1,808,156.71
O00536,P0075,4,708,67.77
O00536,P0096,5,5870,573.11
O00536,P0069,3,1710,310.19
O00537,P0027,3,1056,315.12
O00537,P0085,3,4059,351.47
O00537,P0027,1,352,88.57
O00538,P0021,1,1367,368.86
O00538,P0094,1,594,58.45
O00538,P0006,2,1584,390.71
O00539,P0055,5,990,96.86
O00539,P0082,2,1400,260.08
O00539,P0064,1,814,143.73
O00540,P0058,3,693,64.17
O00540,P0030,5,4030,345.31
O00540,P0076,2,1070,318.27
O00541,P0005,4,3400,774.79
O00541,P0031,5,7155,1588.65
O00542,P0069,3,1710,196.72
O00542,P0070,5,2845,736.31
O00543,P0047,5,1675,332.99
O00543,P0043,3,4236,796.58
O00543,P0040,1,487,55.09
O00544,P0080,5,1485,321.89
O00544,P0027,1,352,52.48
O00545,P0088,1,1001,191.76
O00545,P0021,4,5468,469.02
O00546,P0054,1,229,18.46
O00546,P0036,3,3777,1038.2
O00546,P0059,4,812,126.65
O00547,P0004,1,84,13.4
O00547,P0072,5,1810,254.34
O00548,P0016,4,5748,937.49
O00549,P0064,2,1628,278.15
O00550,P0001,5,7100,923.89
O00550,P0066,3,3573,576.34
O00551,P0039,3,2826,418.89
O00552,P0059,5,1015,165.01
O00553,P0022,5,1935,458.87
O00554,P0016,4,5748,526.91
O00554,P0079,2,1914,254.34
O00554,P0081,5,165,44.27
O00555,P0051,4,828,178.83
O00555,P0043,1,1412,352.89
O00555,P0087,5,6275,757.07
O00556,P0006,1,792,110.02
O00557,P0032,1,1045,282.52
O00558,P0009,5,7295,783.03
O00558,P0022,5,1935,544.42
O00559,P0093,1,687,94.5
O00559,P0083,3,2082,607.26
O00559,P0034,2,1830,366.81
O00560,P0052,4,2604,712.71
O00560,P0043,2,2824,546.29
O00561,P0073,2,1170,229.59
O00561,P0017,1,993,166.76
O00562,P0014,2,214,48.8
O00563,P0089,4,1532,331.21
O00564,P0076,2,1070,208.41
O00564,P0098,3,4248,720.81
O00565,P0009,1,1459,194.63
O00566,P0094,2,1188,191.29
O00566,P0096,5,5870,1026.05
O00567,P0052,3,1953,569.05
O00568,P0096,1,1174,213.24
O00568,P0018,1,115,30.0
O00569,P0022,4,1548,177.2
O00569,P0077,3,4488,1107.12
O00570,P0047,2,670,113.04
O00571,P0090,3,2019,312.51
O00572,P0056,2,1804,260.94
O00572,P0087,1,1255,285.02
O00572,P0081,4,132,21.52
O00573,P0046,3,564,152.21
O00573,P0095,5,3835,792.53
O00574,P0043,5,7060,1987.96
O00574,P0045,1,524,130.92
O00574,P0032,1,1045,168.29
O00575,P0099,5,4825,936.65
O00575,P0100,3,2751,420.74
O00575,P0069,2,1140,207.99
O00576,P0058,1,231,52.72
O00576,P0084,3,2115,186.67
O00576,P0002,1,185,55.22
O00577,P0090,2,1346,168.28
O00577,P0071,2,636,80.11
O00578,P0088,2,2002,525.08
O00578,P0088,3,3003,628.13
O00579,P0052,1,651,108.61
O00579,P0022,2,774,199.29
O00579,P0024,1,444,44.32
O00580,P0021,5,6835,1230.6
O00580,P0085,4,5412,1291.71
O00580,P0030,1,806,161.01
O00581,P0066,2,2382,316.9
O00581,P0049,1,817,178.75
O00581,P0057,2,2320,437.01
O00582,P0081,4,132,29.26
O00583,P0079,1,957,262.34
O00584,P0081,1,33,9.58
O00585,P0022,5,1935,366.23
O00585,P0075,3,531,158.3
O00585,P0008,1,1324,240.41
O00586,P0077,4,5984,1504.14
O00586,P0035,5,875,241.68
O00586,P0075,1,177,49.65
O00587,P0028,1,1180,353.29
O00588,P0093,5,3435,355.47
O00589,P0011,1,908,182.46
O00589,P0078,5,6180,1206.65
O00590,P0033,2,258,59.71
O00591,P0012,4,2792,614.53
O00591,P0012,4,2792,385.45
O00592,P0068,5,1835,195.12
O00592,P0035,4,700,197.17
O00593,P0070,2,1138,189.12
O00593,P0075,5,885,225.02
O00593,P0059,2,406,111.61
O00594,P0010,3,567,120.66
O00595,P0059,5,1015,223.95
O00596,P0088,3,3003,312.16
O00596,P0080,3,891,115.55
O00596,P0073,4,2340,459.99
O00597,P0068,1,367,76.72
O00597,P0036,4,5036,618.6
O00598,P0008,2,2648,760.38
O00598,P0023,5,3320,705.27
O00598,P0056,2,1804,173.49
O00599,P0051,3,621,95.47
O00599,P0048,4,5908,572.39
O00600,P0001,1,1420,330.85
O00600,P0016,3,4311,468.22
O00601,P0057,4,4640,1331.43
O00601,P0048,1,1477,387.72
O00601,P0004,1,84,21.1
O00602,P0070,2,1138,214.31
O00602,P0026,4,708,123.41
O00603,P0096,1,1174,228.05
O00603,P0006,1,792,83.66
O00603,P0057,2,2320,403.29
O00604,P0047,1,335,96.36
O00605,P0051,5,1035,284.3
O00606,P0055,4,792,132.68
O00606,P0023,5,3320,330.15
O00607,P0086,4,2540,289.25
O00608,P0034,1,915,137.69
O00608,P0067,2,2846,290.26
O00609,P0050,2,1516,206.0
O00610,P0058,3,693,63.38
O00610,P0051,4,828,158.97
O00611,P0062,4,3232,665.3
O00612,P0044,4,780,135.24
O00612,P0035,5,875,194.0
O00613,P0081,5,165,20.85
O00614,P0021,3,4101,590.09
O00614,P0097,1,1232,129.95
O00614,P0083,3,2082,577.13
O00615,P0051,5,1035,307.12
O00616,P0070,3,1707,248.64
O00617,P0093,5,3435,831.49
O00617,P0009,5,7295,802.66
O00618,P0067,2,2846,374.03
O00619,P0097,5,6160,1473.77
O00619,P0038,1,1318,135.15
O00620,P0012,4,2792,647.87
O00620,P0093,1,687,146.5
O00621,P0008,5,6620,1065.91
O00622,P0034,5,4575,1078.15
O00622,P0008,3,3972,567.47
O00622,P0030,2,1612,460.53
O00623,P0088,4,4004,1194.06
O00623,P0071,5,1590,409.6
O00623,P0079,4,3828,943.1
O00624,P0057,5,5800,1259.94
O00624,P0027,4,1408,350.11
O00624,P0071,5,1590,409.86
O00625,P0043,3,4236,1112.64
O00625,P0040,5,2435,601.66
O00625,P0050,4,3032,302.36
O00626,P0006,3,2376,265.97
O00626,P0030,3,2418,501.59
O00626,P0043,5,7060,950.31
O00627,P0036,5,6295,646.17
O00627,P0064,1,814,203.42
O00628,P0036,5,6295,1360.55
O00628,P0043,2,2824,818.18
O00629,P0009,1,1459,176.09
O00630,P0044,3,585,147.25
O00631,P0086,4,2540,518.32
O00631,P0043,1,1412,239.64
O00632,P0024,1,444,132.23
O00632,P0045,4,2096,239.15
O00632,P0056,1,902,162.88
O00633,P0067,1,1423,314.8
O00633,P0051,2,414,101.36
O00634,P0001,5,7100,2041.02
O00634,P0040,2,974,189.34
O00635,P0060,3,3465,788.05
O00636,P0082,3,2100,468.39
O00636,P0002,5,925,102.19
O00636,P0009,5,7295,1798.53
O00637,P0095,1,767,212.76
O00637,P0099,4,3860,1062.28
O00638,P0093,2,1374,382.65
O00639,P0084,5,3525,618.68
O00639,P0060,1,1155,231.96
O00639,P0027,2,704,119.24
O00640,P0036,5,6295,1440.56
O00640,P0060,4,4620,1041.36
O00641,P0063,5,3085,506.36
O00642,P0021,3,4101,695.22
O00642,P0050,1,758,214.64
O00643,P0067,1,1423,289.72
O00644,P0023,1,664,151.29
O00644,P0068,2,734,182.49
O00645,P0087,3,3765,774.58
O00645,P0009,1,1459,197.58
O00645,P0080,2,594,149.09
O00646,P0059,5,1015,114.46
O00646,P0021,5,6835,1744.17
O00647,P0088,5,5005,699.79
O00647,P0065,1,1165,312.24
O00648,P0052,4,2604,639.32
O00649,P0074,1,633,143.63
O00650,P0100,4,3668,777.93
O00650,P0072,4,1448,135.78
O00650,P0004,1,84,8.88
O00651,P0027,5,1760,219.04
O00651,P0019,1,1421,322.61
O00652,P0002,3,555,144.96
O00652,P0090,1,673,60.93
O00652,P0078,1,1236,200.9
O00653,P0071,5,1590,353.97
O00654,P0042,3,2712,592.76
O00655,P0034,3,2745,252.41
O00656,P0025,2,630,170.0
O00656,P0054,5,1145,140.95
O00657,P0082,4,2800,619.52
O00657,P0001,2,2840,258.63
O00657,P0072,3,1086,139.56
O00658,P0018,3,345,28.88
O00658,P0092,4,4796,848.62
O00659,P0058,3,693,115.01
O00659,P0003,1,1350,320.15
O00659,P0061,4,4968,1365.19
O00660,P0011,4,3632,900.2
O00660,P0054,4,916,208.58
O00660,P0011,5,4540,500.23
O00661,P0100,5,4585,1172.42
O00662,P0096,4,4696,1124.68
O00662,P0027,4,1408,398.5
O00662,P0023,1,664,196.57
O00663,P0005,5,4250,402.45
O00663,P0016,3,4311,366.44
O00663,P0058,5,1155,263.82
O00664,P0001,1,1420,416.72
O00664,P0067,2,2846,354.57
O00665,P0081,1,33,9.44
O00666,P0032,3,3135,743.88
O00666,P0058,2,462,57.55
O00667,P0058,1,231,42.22
O00667,P0066,1,1191,216.92
O00668,P0039,2,1884,431.75
O00669,P0038,5,6590,764.07
O00670,P0084,1,705,90.35
O00670,P0071,4,1272,168.35
O00671,P0017,3,2979,325.06
O00671,P0067,4,5692,1139.22
O00671,P0089,3,1149,186.96
O00672,P0057,2,2320,414.0
O00673,P0059,5,1015,147.46
O00673,P0062,3,2424,509.92
O00673,P0002,2,370,99.98
O00674,P0003,1,1350,149.83
O00674,P0083,4,2776,401.64
O00675,P0021,1,1367,239.03
O00676,P0017,1,993,131.11
O00676,P0096,2,2348,540.16
O00677,P0052,4,2604,477.8
O00678,P0060,2,2310,644.74
O00679,P0005,4,3400,771.12
O00679,P0092,2,2398,674.65
O00679,P0026,1,177,14.71
O00680,P0065,1,1165,318.28
O00681,P0066,5,5955,1560.28
O00681,P0028,1,1180,257.5
O00681,P0036,3,3777,733.77
O00682,P0044,2,390,80.32
O00682,P0063,3,1851,447.2
O00683,P0072,5,1810,319.18
O00683,P0088,4,4004,1083.68
O00684,P0018,5,575,76.74
O00685,P0038,5,6590,784.13
O00686,P0089,3,1149,195.16
O00686,P0041,3,3456,450.52
O00686,P0068,4,1468,427.41
O00687,P0063,4,2468,623.99
O00688,P0063,5,3085,734.91
O00688,P0066,4,4764,803.27
O00688,P0055,1,198,35.6
O00689,P0015,1,452,76.2
O00689,P0030,4,3224,425.27
O00689,P0037,4,2752,533.95
O00690,P0039,1,942,151.02
O00691,P0021,4,5468,1087.79
O00692,P0057,2,2320,277.7
O00693,P0005,3,2550,387.95
O00693,P0012,2,1396,138.15
O00693,P0093,4,2748,630.18
O00694,P0087,3,3765,313.49
O00694,P0006,3,2376,471.87
O00694,P0087,4,5020,1436.49
O00695,P0061,3,3726,630.01
O00695,P0087,2,2510,605.28
O00695,P0074,5,3165,706.7
O00696,P0058,1,231,68.37
O00697,P0032,3,3135,642.46
O00698,P0098,5,7080,2053.74
O00698,P0010,5,945,198.39
O00699,P0041,3,3456,455.32
O00699,P0072,5,1810,387.29
O00699,P0061,3,3726,940.21
O00700,P0075,2,354,38.2
O00701,P0080,3,891,227.78
O00702,P0039,2,1884,425.24
O00702,P0002,5,925,162.15
O00702,P0077,5,7480,1777.89
O00703,P0009,5,7295,2138.85
O00703,P0095,2,1534,223.34
O00704,P0015,3,1356,360.9
O00704,P0016,5,7185,1384.44
O00704,P0007,1,994,221.07
O00705,P0099,3,2895,519.39
O00705,P0064,5,4070,780.05
O00706,P0099,4,3860,386.64
O00707,P0041,2,2304,638.08
O00708,P0003,4,5400,895.91
O00708,P0090,2,1346,267.37
O00709,P0078,2,2472,212.02
O00709,P0065,5,5825,1045.25
O00709,P0055,4,792,199.31
O00710,P0025,1,315,75.06
O00710,P0071,4,1272,240.25
O00710,P0042,5,4520,851.31
O00711,P0076,2,1070,287.34
O00711,P0048,5,7385,2077.92
O00711,P0027,5,1760,333.33
O00712,P0079,2,1914,287.91
O00713,P0046,2,376,70.94
O00713,P0003,1,1350,342.79
O00713,P0015,5,2260,339.04
O00714,P0003,1,1350,226.38
O00714,P0088,2,2002,460.69
O00714,P0091,2,2886,464.96
O00715,P0028,3,3540,970.9
O00715,P0089,3,1149,282.91
O00715,P0052,4,2604,426.55
O00716,P0041,3,3456,797.76
O00716,P0005,5,4250,375.83
O00716,P0027,1,352,41.16
O00717,P0025,2,630,158.28
O00717,P0065,3,3495,935.07
O00717,P0061,3,3726,504.0
O00718,P0048,4,5908,1071.42
O00718,P0063,4,2468,303.92
O00718,P0002,3,555,145.31
O00719,P0085,3,4059,490.54
O00719,P0012,2,1396,306.38
O00719,P0026,2,354,81.55
O00720,P0081,5,165,43.94
O00720,P0010,4,756,198.58
O00720,P0090,2,1346,364.21
O00721,P0059,5,1015,295.67
O00722,P0070,1,569,88.1
O00722,P0065,2,2330,320.05
O00722,P0057,3,3480,421.26
O00723,P0094,4,2376,283.07
O00723,P0055,3,594,98.36
O00724,P0054,2,458,77.31
O00724,P0057,5,5800,746.83
O00724,P0072,2,724,112.6
O00725,P0004,3,252,25.83
O00725,P0034,5,4575,472.9
O00725,P0068,4,1468,236.69
O00726,P0033,4,516,100.19
O00727,P0027,5,1760,266.4
O00727,P0097,5,6160,927.06
O00728,P0063,3,1851,483.98
O00728,P0083,2,1388,113.36
O00729,P0011,5,4540,483.03
O00729,P0023,5,3320,867.69
O00730,P0091,1,1443,405.56
O00731,P0053,4,3028,352.03
O00731,P0082,2,1400,272.64
O00731,P0095,3,2301,478.69
O00732,P0052,1,651,64.4
O00732,P0072,3,1086,137.1
O00733,P0012,1,698,105.78
O00733,P0091,4,5772,598.3
O00734,P0038,2,2636,273.06
O00734,P0076,2,1070,171.78
O00735,P0081,4,132,24.38
O00736,P0039,1,942,124.71
O00736,P0018,4,460,82.07
O00736,P0010,3,567,51.07
O00737,P0030,3,2418,700.25
O00737,P0073,2,1170,273.04
O00737,P0046,1,188,26.76
O00738,P0063,1,617,154.74
O00739,P0087,4,5020,824.51
O00740,P0005,1,850,198.17
O00740,P0095,5,3835,705.78
O00740,P0078,1,1236,263.41
O00741,P0100,4,3668,298.87
O00742,P0071,2,636,83.76
O00742,P0048,5,7385,1446.66
O00743,P0045,4,2096,242.75
O00743,P0085,2,2706,773.21
O00744,P0001,4,5680,974.34
O00744,P0081,3,99,26.74
O00744,P0017,5,4965,950.38
O00745,P0014,5,535,94.85
O00745,P0013,3,645,174.0
O00746,P0026,4,708,166.62
O00747,P0020,3,3396,1006.21
O00747,P0091,3,4329,861.89
O00747,P0047,3,1005,242.44
O00748,P0033,3,387,98.78
O00748,P0077,3,4488,1136.69
O00749,P0072,3,1086,129.35
O00749,P0036,2,2518,370.14
O00749,P0027,5,1760,493.34
O00750,P0072,4,1448,429.74
O00751,P0039,2,1884,537.25
O00752,P0049,1,817,73.07
O00753,P0026,3,531,117.15
O00753,P0016,5,7185,1598.05
O00754,P0030,1,806,234.43
O00755,P0032,1,1045,267.36
O00756,P0001,1,1420,178.69
O00756,P0022,3,1161,179.7
O00757,P0036,5,6295,786.25
O00758,P0066,4,4764,963.38
O00758,P0054,2,458,105.36
O00758,P0067,3,4269,626.34
O00759,P0088,5,5005,1079.68
O00759,P0100,4,3668,766.67
O00759,P0082,4,2800,312.75
O00760,P0093,2,1374,237.81
O00760,P0019,4,5684,1354.27
O00760,P0067,3,4269,945.55
O00761,P0069,1,570,61.87
O00762,P0056,2,1804,509.15
O00762,P0069,3,1710,215.48
O00762,P0050,1,758,148.33
O00763,P0051,5,1035,266.72
O00764,P0084,2,1410,171.87
O00765,P0048,2,2954,366.41
O00766,P0064,1,814,177.39
O00767,P0057,1,1160,107.85
O00767,P0095,1,767,210.78
O00767,P0090,5,3365,450.39
O00768,P0047,4,1340,154.41
O00768,P0054,5,1145,208.28
O00769,P0099,5,4825,561.21
O00770,P0094,4,2376,461.21
O00770,P0058,1,231,52.28
O00771,P0010,2,378,105.07
O00772,P0048,4,5908,889.67
O00772,P0006,3,2376,483.87
O00773,P0020,4,4528,497.39
O00773,P0016,2,2874,775.41
O00774,P0021,3,4101,456.6
O00775,P0023,5,3320,862.09
O00776,P0007,4,3976,652.58
O00776,P0072,5,1810,240.8
O00776,P0069,1,570,94.82
O00777,P0073,2,1170,278.49
O00777,P0075,1,177,39.29
O00777,P0005,2,1700,159.68
O00778,P0030,2,1612,199.29
O00778,P0074,2,1266,359.13
O00778,P0032,5,5225,1529.13
O00779,P0060,3,3465,415.78
O00780,P0062,5,4040,1172.18
O00781,P0085,2,2706,657.61
O00781,P0083,2,1388,402.76
O00781,P0040,4,1948,498.43
O00782,P0032,5,5225,504.63
O00782,P0010,3,567,74.83
O00782,P0022,5,1935,216.05
O00783,P0090,3,2019,451.71
O00784,P0079,2,1914,485.5
O00784,P0002,5,925,115.35
O00784,P0074,5,3165,907.51
O00785,P0007,4,3976,424.93
O00785,P0013,4,860,208.26
O00786,P0065,2,2330,269.22
O00786,P0096,4,4696,675.12
O00787,P0007,5,4970,761.29
O00788,P0049,5,4085,1055.43
O00788,P0004,4,336,72.06
O00789,P0019,1,1421,170.1
O00789,P0063,4,2468,525.17
O00789,P0061,5,6210,1096.28
O00790,P0032,5,5225,618.39
O00791,P0072,2,724,66.75
O00792,P0025,5,1575,288.34
O00793,P0073,4,2340,557.22
O00793,P0098,2,2832,532.05
O00793,P0063,3,1851,204.39
O00794,P0030,5,4030,537.87
O00794,P0098,2,2832,244.05
O00794,P0075,1,177,19.41
O00795,P0040,4,1948,468.35
O00795,P0100,1,917,183.91
O00796,P0075,1,177,48.56
O00797,P0084,5,3525,661.18
O00797,P0029,4,5624,1091.6
O00798,P0063,5,3085,544.32
O00798,P0100,2,1834,426.46
O00798,P0033,3,387,87.78
O00799,P0016,2,2874,379.64
O00799,P0086,5,3175,529.45
O00800,P0080,1,297,36.96
O00801,P0089,3,1149,151.65
O00801,P0091,4,5772,1281.32
O00802,P0033,5,645,97.11
O00802,P0042,4,3616,342.11
O00802,P0048,2,2954,856.37
O00803,P0040,5,2435,676.15
O00803,P0031,1,1431,121.67
O00803,P0096,2,2348,519.94
O00804,P0020,5,5660,1385.8
O00805,P0032,1,1045,104.86
O00805,P0084,2,1410,261.07
O00805,P0059,5,1015,124.26
O00806,P0018,2,230,64.53
O00806,P0086,5,3175,544.29
O00806,P0057,4,4640,455.57
O00807,P0034,5,4575,869.11
O00807,P0009,5,7295,2136.2
O00807,P0085,2,2706,453.31
O00808,P0009,2,2918,703.2
O00808,P0017,1,993,124.71
O00808,P0080,1,297,80.39
O00809,P0011,4,3632,618.26
O00809,P0043,2,2824,259.16
O00809,P0031,5,7155,1786.62
O00810,P0022,1,387,40.83
O00810,P0020,4,4528,763.39
O00810,P0093,2,1374,385.99
O00811,P0044,1,195,42.09
O00812,P0083,4,2776,305.13
O00813,P0008,5,6620,1636.39
O00813,P0058,2,462,57.08
O00814,P0092,2,2398,211.37
O00814,P0094,5,2970,363.34
O00814,P0073,4,2340,360.85
O00815,P0037,1,688,154.99
O00815,P0030,4,3224,719.4
O00815,P0096,3,3522,883.54
O00816,P0061,2,2484,616.43
O00817,P0024,2,888,90.67
O00817,P0043,3,4236,360.04
O00818,P0063,4,2468,536.98
O00818,P0098,2,2832,800.96
O00818,P0051,1,207,42.81
O00819,P0095,2,1534,173.39
O00819,P0058,3,693,112.7
O00820,P0046,5,940,115.25
O00821,P0001,3,4260,1017.06
O00821,P0013,1,215,55.53
O00822,P0069,1,570,146.59
O00822,P0036,2,2518,597.89
O00822,P0060,5,5775,1219.48
O00823,P0051,5,1035,195.87
O00824,P0018,1,115,14.99
O00825,P0081,1,33,3.67
O00825,P0050,2,1516,262.65
O00826,P0028,5,5900,895.98
O00826,P0028,3,3540,584.88
O00827,P0003,2,2700,718.73
O00828,P0082,1,700,192.77
O00828,P0069,2,1140,97.63
O00829,P0076,1,535,92.52
O00829,P0067,3,4269,918.41
O00830,P0035,2,350,70.93
O00830,P0024,3,1332,124.23
O00831,P0043,5,7060,660.35
O00831,P0084,1,705,123.28
O00831,P0054,5,1145,97.24
O00832,P0066,2,2382,256.84
O00833,P0024,5,2220,495.11
O00833,P0096,1,1174,182.35
O00834,P0069,2,1140,298.8
O00834,P0067,1,1423,183.29
O00835,P0093,3,2061,179.56
O00835,P0012,1,698,74.99
O00835,P0069,5,2850,455.72
O00836,P0056,4,3608,736.66
O00836,P0072,4,1448,233.25
O00837,P0098,5,7080,667.46
O00837,P0065,4,4660,977.79
O00838,P0038,3,3954,564.27
