order_id,customer_id,order_date,payment_method
O02769,C0348,2025-12-22,Debit Card
O02770,C0171,2025-03-31,UPI
O02771,C0436,2025-12-08,Net Banking
O02772,C0035,2025-06-21,Credit Card
O02773,C0312,2025-10-27,Net Banking
O02774,C0196,2025-09-19,Debit Card
O02775,C0258,2025-10-28,Credit Card
O02776,C0120,2025-01-11,Cash
O02777,C0389,2025-03-05,UPI
O02778,C0122,2025-08-08,Debit Card
O02779,C0318,2025-02-10,Credit Card
O02780,C0071,2025-07-11,Net Banking
O02781,C0152,2025-04-14,Debit Card
O02782,C0193,2025-04-15,Credit Card
O02783,C0122,2025-11-03,Net Banking
O02784,C0379,2025-06-18,Debit Card
O02785,C0143,2025-06-12,Credit Card
O02786,C0267,2025-08-01,UPI
O02787,C0385,2025-01-13,Debit Card
O02788,C0434,2025-06-19,UPI
O02789,C0125,2025-04-16,Cash
O02790,C0028,2025-12-07,Debit Card
O02791,C0411,2025-12-18,Debit Card
O02792,C0312,2025-07-15,Cash
O02793,C0165,2025-04-04,Net Banking
O02794,C0323,2025-01-04,Credit Card
O02795,C0446,2025-09-09,Credit Card
O02796,C0489,2025-04-09,Credit Card
O02797,C0325,2025-03-14,Debit Card
O02798,C0065,2025-02-16,Debit Card
O02799,C0304,2025-10-09,Debit Card
O02800,C0121,2025-09-17,Credit Card
O02801,C0219,2025-08-28,UPI
O02802,C0085,2025-04-12,Debit Card
O02803,C0218,2025-04-01,Cash
O02804,C0128,2025-06-05,UPI
O02805,C0296,2025-08-18,Debit Card
O02806,C0140,2025-09-04,Credit Card
O02807,C0487,2025-07-04,Net Banking
O02808,C0194,2025-03-27,Net Banking
O02809,C0226,2025-08-05,Cash
O02810,C0313,2025-08-10,Debit Card
O02811,C0420,2025-09-04,Credit Card
O02812,C0391,2025-07-15,Net Banking
O02813,C0438,2025-02-12,UPI
O02814,C0305,2025-10-03,Debit Card
O02815,C0284,2025-03-31,UPI
O02816,C0195,2025-08-26,UPI
O02817,C0233,2025-05-26,Net Banking
O02818,C0288,2025-11-07,Net Banking
O02819,C0037,2025-06-20,Debit Card
O02820,C0367,2025-08-29,Debit Card
O02821,C0080,2025-04-08,Credit Card
O02822,C0007,2025-09-14,UPI
O02823,C0252,2025-07-27,Net Banking
O02824,C0482,2025-07-22,UPI
O02825,C0197,2025-09-08,UPI
O02826,C0329,2025-10-29,Credit Card
O02827,C0210,2025-01-20,Credit Card
O02828,C0198,2025-10-17,Debit Card
O02829,C0100,2025-08-12,UPI
O02830,C0395,2025-06-28,Cash
O02831,C0364,2025-09-08,UPI
O02832,C0357,2025-01-30,Net Banking
O02833,C0475,2025-08-06,Debit Card
O02834,C0125,2025-09-02,Credit Card
O02835,C0472,2025-07-05,Credit Card
O02836,C0358,2025-12-07,Debit Card
O02837,C0134,2025-11-06,Net Banking
O02838,C0484,2025-12-15,Debit Card
O02839,C0131,2025-05-07,Cash
O02840,C0297,2025-12-06,Debit Card
O02841,C0007,2025-03-01,Credit Card
O02842,C0330,2025-12-31,Net Banking
O02843,C0204,2025-12-28,Cash
O02844,C0499,2025-02-11,Cash
O02845,C0466,2025-04-07,Net Banking
O02846,C0085,2025-08-07,UPI
O02847,C0355,2025-06-04,Cash
O02848,C0496,2025-09-30,Net Banking
O02849,C0301,2025-06-07,Net Banking
O02850,C0386,2025-02-15,Credit Card
O02851,C0326,2025-10-21,UPI
O02852,C0417,2025-03-15,UPI
O02853,C0384,2025-04-18,Net Banking
O02854,C0358,2025-06-07,Credit Card
O02855,C0087,2025-09-09,Credit Card
O02856,C0050,2025-02-05,Net Banking
O02857,C0269,2025-08-02,UPI
O02858,C0376,2025-08-09,Debit Card
O02859,C0091,2025-07-11,Debit Card
O02860,C0361,2025-03-10,Debit Card
O02861,C0250,2025-04-04,Cash
O02862,C0486,2025-02-26,Net Banking
O02863,C0291,2025-04-19,Debit Card
O02864,C0103,2025-01-31,Debit Card
O02865,C0415,2025-04-09,UPI
O02866,C0462,2025-07-29,Net Banking
O02867,C0321,2025-11-16,Credit Card
O02868,C0445,2025-11-22,Debit Card
O02869,C0041,2025-05-31,Credit Card
O02870,C0194,2025-03-05,UPI
O02871,C0033,2025-06-25,Credit Card
O02872,C0300,2025-05-01,Net Banking
O02873,C0249,2025-12-11,Credit Card
O02874,C0005,2025-02-01,UPI
O02875,C0385,2025-01-04,Cash
O02876,C0405,2025-01-22,Credit Card
O02877,C0109,2025-09-25,Credit Card
O02878,C0193,2025-11-05,Cash
O02879,C0493,2025-05-17,Net Banking
O02880,C0243,2025-06-22,Cash
O02881,C0220,2025-06-22,UPI
O02882,C0350,2025-06-25,UPI
O02883,C0419,2025-05-03,UPI
O02884,C0341,2025-07-24,Net Banking
O02885,C0313,2025-01-30,UPI
O02886,C0448,2025-06-19,Credit Card
O02887,C0002,2025-08-22,Net Banking
O02888,C0372,2025-03-13,Credit Card
O02889,C0309,2025-03-04,Cash
O02890,C0144,2025-12-25,Debit Card
O02891,C0189,2025-08-20,Cash
O02892,C0352,2025-12-04,Net Banking
O02893,C0264,2025-07-31,Debit Card
O02894,C0002,2025-11-23,UPI
O02895,C0009,2025-11-21,UPI
O02896,C0448,2025-01-24,UPI
O02897,C0348,2025-08-16,Debit Card
O02898,C0311,2025-09-06,Net Banking
O02899,C0379,2025-11-10,Credit Card
O02900,C0179,2025-08-08,Net Banking
O02901,C0338,2025-12-25,Credit Card
O02902,C0376,2025-07-17,UPI
O02903,C0311,2025-04-10,Debit Card
O02904,C0446,2025-09-24,Cash
O02905,C0402,2025-09-16,Credit Card
O02906,C0066,2025-09-12,Credit Card
O02907,C0155,2025-12-11,Cash
O02908,C0448,2025-08-28,Debit Card
O02909,C0459,2025-08-17,Credit Card
O02910,C0247,2025-12-06,Cash
O02911,C0124,2025-05-05,Debit Card
O02912,C0088,2025-12-04,Credit Card
O02913,C0055,2025-08-11,Credit Card
O02914,C0083,2025-06-17,Net Banking
O02915,C0393,2025-05-24,Debit Card
O02916,C0369,2025-05-12,Net Banking
O02917,C0488,2025-12-10,Credit Card
O02918,C0341,2025-03-11,Cash
O02919,C0325,2025-09-09,Credit Card
O02920,C0408,2025-12-21,UPI
O02921,C0447,2025-04-25,Cash
O02922,C0393,2025-11-04,Credit Card
O02923,C0330,2025-06-25,Net Banking
O02924,C0467,2025-07-15,Cash
O02925,C0495,2025-08-12,Debit Card
O02926,C0115,2025-05-13,Credit Card
O02927,C0149,2025-02-14,Credit Card
O02928,C0046,2025-06-24,Cash
O02929,C0480,2025-04-07,Credit Card
O02930,C0294,2025-07-08,Debit Card
O02931,C0437,2025-06-10,Net Banking
O02932,C0296,2025-01-01,UPI
O02933,C0032,2025-10-30,Cash
O02934,C0098,2025-07-18,Net Banking
O02935,C0164,2025-07-06,Debit Card
O02936,C0267,2025-12-06,Cash
O02937,C0303,2025-04-24,Credit Card
O02938,C0203,2025-01-05,Cash
O02939,C0437,2025-08-24,UPI
O02940,C0075,2025-06-01,Debit Card
O02941,C0256,2025-12-15,Net Banking
O02942,C0076,2025-11-04,UPI
O02943,C0075,2025-12-07,Credit Card
O02944,C0307,2025-06-13,UPI
O02945,C0258,2025-12-19,Credit Card
O02946,C0141,2025-12-28,Cash
O02947,C0245,2025-11-20,Debit Card
O02948,C0254,2025-05-30,Net Banking
O02949,C0031,2025-06-20,Debit Card
O02950,C0424,2025-04-18,Debit Card
O02951,C0359,2025-01-27,Debit Card
O02952,C0439,2025-09-07,Net Banking
O02953,C0154,2025-12-04,Debit Card
O02954,C0012,2025-10-08,Net Banking
O02955,C0173,2025-08-05,Net Banking
O02956,C0179,2025-07-20,Net Banking
O02957,C0037,2025-09-28,UPI
O02958,C0145,2025-12-23,Debit Card
O02959,C0359,2025-10-08,Net Banking
O02960,C0050,2025-03-09,UPI
O02961,C0386,2025-10-25,Credit Card
O02962,C0436,2025-12-30,UPI
O02963,C0235,2025-12-02,Debit Card
O02964,C0296,2025-03-12,Net Banking
O02965,C0357,2025-09-05,UPI
O02966,C0460,2025-03-16,Debit Card
O02967,C0112,2025-04-11,Credit Card
O02968,C0186,2025-10-22,Credit Card
O02969,C0348,2025-03-17,Net Banking
O02970,C0487,2025-08-07,Debit Card
O02971,C0475,2025-01-29,Credit Card
O02972,C0183,2025-08-31,Debit Card
O02973,C0484,2025-01-27,Credit Card
O02974,C0264,2025-11-29,UPI
O02975,C0304,2025-08-11,Debit Card
O02976,C0322,2025-07-26,Debit Card
O02977,C0018,2025-03-02,Debit Card
O02978,C0204,2025-09-08,UPI
O02979,C0353,2025-11-02,Debit Card
O02980,C0335,2025-07-12,Credit Card
O02981,C0399,2025-08-26,Net Banking
O02982,C0141,2025-11-20,Net Banking
O02983,C0189,2025-01-06,Credit Card
O02984,C0060,2025-02-12,Credit Card
O02985,C0251,2025-11-25,Cash
O02986,C0116,2025-01-12,Cash
O02987,C0294,2025-10-21,Net Banking
O02988,C0141,2025-12-22,Credit Card
O02989,C0407,2025-10-31,Debit Card
O02990,C0197,2025-09-05,Net Banking
O02991,C0153,2025-10-20,Debit Card
O02992,C0051,2025-06-16,Credit Card
O02993,C0366,2025-10-03,Debit Card
O02994,C0208,2025-12-25,Credit Card
O02995,C0202,2025-10-12,Cash
O02996,C0402,2025-09-29,Net Banking
O02997,C0033,2025-09-23,Cash
O02998,C0276,2025-11-30,Credit Card
O02999,C0386,2025-04-17,Credit Card
O03000,C0093,2025-11-03,Debit Card
O03001,C0003,2025-10-12,Net Banking
O03002,C0410,2025-06-10,Credit Card
O03003,C0021,2025-03-07,Cash
O03004,C0106,2025-12-01,Debit Card
O03005,C0045,2025-10-15,UPI
O03006,C0436,2025-01-18,Credit Card
O03007,C0064,2025-09-17,UPI
O03008,C0187,2025-10-06,Debit Card
O03009,C0217,2025-12-03,Credit Card
O03010,C0128,2025-06-03,Credit Card
O03011,C0485,2025-09-23,UPI
O03012,C0338,2025-10-01,Net Banking
O03013,C0072,2025-10-23,Net Banking
O03014,C0356,2025-06-10,Cash
O03015,C0467,2025-06-30,Cash
O03016,C0276,2025-09-19,Debit Card
O03017,C0353,2025-02-20,Credit Card
O03018,C0122,2025-01-19,Debit Card
O03019,C0073,2025-06-03,Debit Card
O03020,C0491,2025-03-10,Cash
O03021,C0283,2025-04-21,Cash
O03022,C0184,2025-05-23,Debit Card
O03023,C0374,2025-11-15,Net Banking
O03024,C0039,2025-10-09,UPI
O03025,C0134,2025-07-15,Debit Card
O03026,C0205,2025-08-22,Credit Card
O03027,C0484,2025-05-11,Net Banking
O03028,C0482,2025-12-22,Debit Card
O03029,C0275,2025-04-15,Credit Card
O03030,C0323,2025-05-18,Debit Card
O03031,C0366,2025-07-10,Cash
O03032,C0337,2025-11-28,Cash
O03033,C0310,2025-03-25,Net Banking
O03034,C0421,2025-03-20,UPI
O03035,C0404,2025-08-11,Net Banking
O03036,C0014,2025-11-06,Debit Card
O03037,C0040,2025-05-19,Credit Card
O03038,C0273,2025-02-26,Cash
O03039,C0209,2025-02-03,UPI
O03040,C0328,2025-02-15,UPI
O03041,C0466,2025-06-20,UPI
O03042,C0075,2025-04-26,UPI
O03043,C0006,2025-02-20,Net Banking
O03044,C0497,2025-04-24,Net Banking
O03045,C0488,2025-02-23,Credit Card
O03046,C0090,2025-09-27,UPI
O03047,C0302,2025-09-08,Credit Card
O03048,C0271,2025-06-28,Cash
O03049,C0444,2025-05-25,Cash
O03050,C0139,2025-11-08,Credit Card
O03051,C0460,2025-01-25,Debit Card
O03052,C0163,2025-07-19,Debit Card
O03053,C0177,2025-12-14,Cash
O03054,C0283,2025-11-01,Net Banking
O03055,C0245,2025-10-31,Debit Card
O03056,C0133,2025-01-05,Cash
O03057,C0366,2025-03-21,Debit Card
O03058,C0074,2025-07-13,Cash
O03059,C0377,2025-05-17,Credit Card
O03060,C0471,2025-11-24,UPI
O03061,C0363,2025-05-08,Cash
O03062,C0215,2025-12-28,Net Banking
O03063,C0094,2025-08-13,UPI
O03064,C0409,2025-08-28,Cash
O03065,C0147,2025-05-22,Net Banking
O03066,C0267,2025-04-28,UPI
O03067,C0326,2025-02-14,UPI
O03068,C0209,2025-06-10,Credit Card
O03069,C0325,2025-02-10,Credit Card
O03070,C0374,2025-05-03,Credit Card
O03071,C0085,2025-10-22,Credit Card
O03072,C0044,2025-05-27,Cash
O03073,C0476,2025-09-10,Credit Card
O03074,C0493,2025-08-06,Cash
O03075,C0478,2025-03-11,Net Banking
O03076,C0255,2025-09-21,Cash
O03077,C0358,2025-03-05,Net Banking
O03078,C0008,2025-11-12,Debit Card
O03079,C0467,2025-01-04,Net Banking
O03080,C0360,2025-10-01,UPI
O03081,C0126,2025-12-05,Cash
O03082,C0351,2025-11-08,Credit Card
O03083,C0311,2025-08-18,Debit Card
O03084,C0346,2025-09-26,Debit Card
O03085,C0090,2025-02-08,UPI
O03086,C0430,2025-03-10,Cash
O03087,C0181,2025-01-27,Net Banking
O03088,C0254,2025-07-14,Debit Card
O03089,C0192,2025-02-27,UPI
O03090,C0468,2025-12-14,Debit Card
O03091,C0426,2025-10-04,Credit Card
O03092,C0149,2025-06-03,Net Banking
O03093,C0151,2025-05-16,Debit Card
O03094,C0002,2025-11-20,Cash
O03095,C0202,2025-04-22,UPI
O03096,C0476,2025-11-26,Cash
O03097,C0423,2025-01-19,Net Banking
O03098,C0457,2025-11-13,Net Banking
O03099,C0030,2025-07-02,Credit Card
O03100,C0316,2025-08-24,UPI
O03101,C0153,2025-07-01,Credit Card
O03102,C0003,2025-06-29,Debit Card
O03103,C0206,2025-07-01,Credit Card
O03104,C0052,2025-08-09,Net Banking
O03105,C0102,2025-02-13,Cash
O03106,C0264,2025-03-20,Net Banking
O03107,C0064,2025-09-07,Credit Card
O03108,C0080,2025-12-03,UPI
O03109,C0116,2025-08-29,Net Banking
O03110,C0192,2025-06-03,UPI
O03111,C0220,2025-04-04,Cash
O03112,C0416,2025-05-18,Credit Card
O03113,C0225,2025-12-03,Net Banking
O03114,C0083,2025-03-13,UPI
O03115,C0383,2025-08-11,Credit Card
O03116,C0184,2025-12-30,Debit Card
O03117,C0057,2025-04-08,UPI
O03118,C0021,2025-03-10,Net Banking
O03119,C0216,2025-06-19,Credit Card
O03120,C0083,2025-12-08,Debit Card
O03121,C0486,2025-09-03,UPI
O03122,C0061,2025-08-04,Net Banking
O03123,C0282,2025-09-11,Debit Card
O03124,C0167,2025-07-24,Cash
O03125,C0372,2025-07-19,Debit Card
O03126,C0057,2025-02-25,Credit Card
O03127,C0065,2025-03-21,UPI
O03128,C0257,2025-01-07,Debit Card
O03129,C0027,2025-12-14,UPI
O03130,C0220,2025-11-02,Credit Card
O03131,C0223,2025-09-03,UPI
O03132,C0145,2025-09-06,Credit Card
O03133,C0390,2025-08-08,Debit Card
O03134,C0317,2025-03-20,Cash
O03135,C0096,2025-05-08,UPI
O03136,C0393,2025-02-28,UPI
O03137,C0359,2025-05-07,Net Banking
O03138,C0102,2025-08-31,Credit Card
O03139,C0359,2025-09-15,Cash
O03140,C0093,2025-04-07,Cash
O03141,C0323,2025-11-21,Debit Card
O03142,C0118,2025-03-03,Debit Card
O03143,C0206,2025-01-20,UPI
O03144,C0099,2025-03-16,Net Banking
O03145,C0010,2025-11-12,Debit Card
O03146,C0047,2025-01-27,Net Banking
O03147,C0209,2025-09-26,UPI
O03148,C0359,2025-11-21,Debit Card
O03149,C0114,2025-06-22,Net Banking
O03150,C0246,2025-02-01,Cash
O03151,C0219,2025-11-26,Credit Card
O03152,C0156,2025-02-26,UPI
O03153,C0187,2025-05-24,UPI
O03154,C0365,2025-08-03,Debit Card
O03155,C0164,2025-01-25,Debit Card
O03156,C0021,2025-01-01,Credit Card
O03157,C0339,2025-06-14,Debit Card
O03158,C0147,2025-08-30,UPI
O03159,C0466,2025-11-07,Credit Card
O03160,C0221,2025-04-05,UPI
O03161,C0486,2025-09-09,UPI
O03162,C0172,2025-06-05,Credit Card
O03163,C0050,2025-12-09,Credit Card
O03164,C0350,2025-10-10,Debit Card
O03165,C0170,2025-07-04,UPI
O03166,C0381,2025-10-29,Cash
O03167,C0310,2025-07-10,Debit Card
O03168,C0333,2025-05-22,Debit Card
O03169,C0300,2025-07-16,Credit Card
O03170,C0455,2025-02-24,Debit Card
O03171,C0323,2025-11-05,Credit Card
O03172,C0022,2025-10-28,Debit Card
O03173,C0099,2025-12-27,Net Banking
O03174,C0474,2025-02-20,Credit Card
O03175,C0483,2025-10-07,Cash
O03176,C0176,2025-06-04,Net Banking
O03177,C0390,2025-04-14,Cash
O03178,C0370,2025-03-20,Credit Card
O03179,C0066,2025-04-09,Net Banking
O03180,C0282,2025-12-31,UPI
O03181,C0457,2025-10-14,UPI
O03182,C0459,2025-07-07,Net Banking
O03183,C0323,2025-03-02,Net Banking
O03184,C0035,2025-09-05,Net Banking
O03185,C0269,2025-09-15,Credit Card
O03186,C0086,2025-11-03,UPI
O03187,C0357,2025-03-08,UPI
O03188,C0024,2025-10-17,Credit Card
O03189,C0407,2025-12-22,Debit Card
O03190,C0380,2025-07-23,Net Banking
O03191,C0351,2025-09-30,Cash
O03192,C0498,2025-02-08,Debit Card
O03193,C0225,2025-09-18,Net Banking
O03194,C0288,2025-07-19,Net Banking
O03195,C0311,2025-05-20,Debit Card
O03196,C0095,2025-01-02,Debit Card
O03197,C0293,2025-04-22,Cash
O03198,C0357,2025-01-05,Cash
O03199,C0234,2025-09-15,Cash
O03200,C0133,2025-06-05,Debit Card
O03201,C0152,2025-12-29,UPI
O03202,C0283,2025-03-02,Debit Card
O03203,C0115,2025-01-24,Cash
O03204,C0122,2025-05-30,Credit Card
O03205,C0328,2025-03-17,UPI
O03206,C0475,2025-03-10,UPI
O03207,C0448,2025-01-27,Debit Card
O03208,C0422,2025-04-18,Cash
O03209,C0060,2025-01-01,UPI
O03210,C0324,2025-11-06,UPI
O03211,C0167,2025-02-12,Cash
O03212,C0136,2025-03-10,Net Banking
O03213,C0460,2025-11-10,UPI
O03214,C0167,2025-01-30,Credit Card
O03215,C0422,2025-07-02,Debit Card
O03216,C0375,2025-05-24,Debit Card
O03217,C0132,2025-01-09,Cash
O03218,C0337,2025-10-26,Credit Card
O03219,C0370,2025-12-19,Net Banking
O03220,C0485,2025-12-01,UPI
O03221,C0446,2025-11-17,Cash
O03222,C0283,2025-04-16,Net Banking
O03223,C0113,2025-06-16,UPI
O03224,C0105,2025-10-25,Net Banking
O03225,C0080,2025-08-17,Debit Card
O03226,C0374,2025-08-11,UPI
O03227,C0076,2025-09-03,Credit Card
O03228,C0254,2025-04-03,Net Banking
O03229,C0095,2025-04-01,Debit Card
O03230,C0292,2025-09-09,Debit Card
O03231,C0332,2025-05-25,Credit Card
O03232,C0159,2025-03-25,Debit Card
O03233,C0419,2025-07-21,Cash
O03234,C0097,2025-02-05,Debit Card
O03235,C0037,2025-08-07,Debit Card
O03236,C0233,2025-11-27,Net Banking
O03237,C0052,2025-09-27,Debit Card
O03238,C0373,2025-01-07,Cash
O03239,C0052,2025-07-13,Net Banking
O03240,C0011,2025-02-26,Credit Card
O03241,C0391,2025-11-26,Credit Card
O03242,C0068,2025-05-08,Credit Card
O03243,C0138,2025-03-15,Cash
O03244,C0007,2025-01-05,Credit Card
O03245,C0278,2025-06-23,Credit Card
O03246,C0104,2025-03-13,Net Banking
O03247,C0389,2025-10-16,Net Banking
O03248,C0418,2025-03-25,UPI
O03249,C0170,2025-09-03,Debit Card
O03250,C0125,2025-01-29,Cash
O03251,C0355,2025-05-17,Cash
O03252,C0064,2025-01-11,Credit Card
O03253,C0053,2025-10-06,UPI
O03254,C0053,2025-09-19,Net Banking
O03255,C0073,2025-01-01,Debit Card
O03256,C0013,2025-04-27,Net Banking
O03257,C0198,2025-03-17,UPI
O03258,C0336,2025-05-27,Debit Card
O03259,C0472,2025-12-17,Net Banking
O03260,C0352,2025-02-27,Net Banking
O03261,C0087,2025-02-26,Debit Card
O03262,C0053,2025-05-25,UPI
O03263,C0040,2025-11-12,UPI
O03264,C0061,2025-07-04,Credit Card
O03265,C0459,2025-01-23,Cash
O03266,C0078,2025-04-02,Net Banking
O03267,C0272,2025-06-21,Cash
O03268,C0093,2025-12-14,Net Banking
O03269,C0077,2025-12-08,UPI
O03270,C0320,2025-05-27,UPI
O03271,C0449,2025-02-23,UPI
O03272,C0470,2025-09-13,UPI
O03273,C0478,2025-05-16,Credit Card
O03274,C0404,2025-01-02,Debit Card
O03275,C0399,2025-12-02,Debit Card
O03276,C0164,2025-03-17,Net Banking
O03277,C0229,2025-09-02,Credit Card
O03278,C0058,2025-10-23,Net Banking
O03279,C0492,2025-05-23,Debit Card
O03280,C0047,2025-06-15,Debit Card
O03281,C0094,2025-07-17,UPI
O03282,C0164,2025-09-11,Net Banking
O03283,C0247,2025-12-22,Net Banking
O03284,C0309,2025-11-22,UPI
O03285,C0071,2025-12-01,Debit Card
O03286,C0197,2025-08-03,Cash
O03287,C0255,2025-10-03,Cash
O03288,C0253,2025-09-30,Cash
O03289,C0421,2025-04-28,Net Banking
O03290,C0043,2025-10-25,Net Banking
O03291,C0270,2025-10-23,Debit Card
O03292,C0360,2025-02-14,Debit Card
O03293,C0186,2025-01-02,Debit Card
O03294,C0436,2025-01-09,UPI
O03295,C0286,2025-08-31,Debit Card
O03296,C0472,2025-02-26,Credit Card
O03297,C0467,2025-06-28,UPI
O03298,C0435,2025-03-13,UPI
O03299,C0236,2025-03-15,Cash
O03300,C0498,2025-08-04,Debit Card
O03301,C0108,2025-04-25,Credit Card
O03302,C0383,2025-03-12,Credit Card
O03303,C0493,2025-12-23,Debit Card
O03304,C0194,2025-01-14,Net Banking
O03305,C0191,2025-01-28,Credit Card
O03306,C0340,2025-10-25,Credit Card
O03307,C0245,2025-11-01,Debit Card
O03308,C0016,2025-03-17,UPI
O03309,C0073,2025-02-10,Debit Card
O03310,C0040,2025-01-07,Cash
O03311,C0426,2025-08-02,Debit Card
O03312,C0392,2025-04-04,Net Banking
O03313,C0381,2025-03-13,Cash
O03314,C0358,2025-06-03,Net Banking
O03315,C0211,2025-06-22,Net Banking
O03316,C0401,2025-11-27,Credit Card
O03317,C0147,2025-02-26,Debit Card
O03318,C0031,2025-11-25,Credit Card
O03319,C0310,2025-03-30,Cash
O03320,C0083,2025-01-06,Net Banking
O03321,C0427,2025-08-05,Net Banking
O03322,C0284,2025-12-31,UPI
O03323,C0471,2025-10-20,Cash
O03324,C0157,2025-12-30,Debit Card
O03325,C0217,2025-03-22,UPI
O03326,C0499,2025-02-17,Cash
O03327,C0194,2025-03-06,Debit Card
O03328,C0206,2025-11-13,Credit Card
O03329,C0113,2025-07-20,Debit Card
O03330,C0422,2025-10-14,Cash
O03331,C0431,2025-02-09,Net Banking
O03332,C0245,2025-06-10,Net Banking
O03333,C0424,2025-07-14,Debit Card
O03334,C0028,2025-07-10,Net Banking
O03335,C0100,2025-05-19,Credit Card
O03336,C0054,2025-02-09,UPI
O03337,C0309,2025-06-21,Credit Card
O03338,C0123,2025-05-25,Debit Card
O03339,C0278,2025-02-24,Credit Card
O03340,C0109,2025-11-02,Credit Card
O03341,C0388,2025-06-08,Debit Card
O03342,C0283,2025-04-14,Credit Card
O03343,C0124,2025-05-18,Credit Card
O03344,C0292,2025-10-17,Credit Card
O03345,C0289,2025-09-05,Credit Card
O03346,C0025,2025-06-11,Credit Card
O03347,C0484,2025-06-08,Credit Card
O03348,C0183,2025-05-25,Net Banking
O03349,C0257,2025-04-10,UPI
O03350,C0385,2025-07-20,UPI
O03351,C0499,2025-03-08,Credit Card
O03352,C0170,2025-07-28,Cash
O03353,C0052,2025-09-15,Debit Card
O03354,C0013,2025-10-28,Net Banking
O03355,C0245,2025-10-28,Credit Card
O03356,C0149,2025-03-24,Debit Card
O03357,C0350,2025-08-26,Credit Card
O03358,C0454,2025-11-17,Credit Card
O03359,C0488,2025-04-29,Debit Card
O03360,C0414,2025-12-15,Debit Card
O03361,C0394,2025-03-24,Cash
O03362,C0265,2025-11-08,Cash
O03363,C0477,2025-06-24,Net Banking
O03364,C0403,2025-03-09,UPI
O03365,C0149,2025-07-04,Cash
O03366,C0439,2025-08-09,Credit Card
O03367,C0457,2025-12-31,Net Banking
O03368,C0123,2025-04-17,Cash
O03369,C0311,2025-02-08,Debit Card
O03370,C0291,2025-11-18,Net Banking
O03371,C0050,2025-01-08,Debit Card
O03372,C0393,2025-06-08,Cash
O03373,C0445,2025-02-14,Net Banking
O03374,C0049,2025-08-21,UPI
O03375,C0087,2025-06-01,Debit Card
O03376,C0035,2025-05-24,Cash
O03377,C0187,2025-06-30,Credit Card
O03378,C0037,2025-04-02,Net Banking
O03379,C0133,2025-08-31,UPI
O03380,C0391,2025-08-15,Debit Card
O03381,C0482,2025-03-05,Cash
O03382,C0250,2025-01-21,UPI
O03383,C0440,2025-05-27,Net Banking
O03384,C0210,2025-11-14,Debit Card
O03385,C0226,2025-07-07,Cash
O03386,C0433,2025-11-16,UPI
O03387,C0192,2025-02-12,Net Banking
O03388,C0260,2025-08-19,UPI
O03389,C0450,2025-12-16,Credit Card
O03390,C0318,2025-11-26,Credit Card
O03391,C0380,2025-05-06,Cash
O03392,C0005,2025-03-21,Credit Card
O03393,C0149,2025-07-12,Debit Card
O03394,C0292,2025-07-24,Credit Card
O03395,C0115,2025-07-18,Net Banking
O03396,C0343,2025-02-17,UPI
O03397,C0239,2025-08-28,Cash
O03398,C0461,2025-08-27,Credit Card
O03399,C0044,2025-04-03,Credit Card
O03400,C0470,2025-07-23,Net Banking
O03401,C0103,2025-07-25,UPI
O03402,C0034,2025-06-12,UPI
O03403,C0310,2025-09-06,Debit Card
O03404,C0360,2025-09-01,Credit Card
O03405,C0143,2025-08-21,Credit Card
O03406,C0280,2025-03-21,Net Banking
O03407,C0075,2025-11-24,Debit Card
O03408,C0164,2025-10-18,Credit Card
O03409,C0308,2025-07-14,Credit Card
O03410,C0480,2025-07-05,Net Banking
O03411,C0243,2025-04-20,Credit Card
O03412,C0109,2025-01-12,Net Banking
O03413,C0139,2025-05-10,Debit Card
O03414,C0043,2025-03-14,Credit Card
O03415,C0141,2025-07-27,Credit Card
O03416,C0153,2025-12-31,Net Banking
O03417,C0447,2025-08-03,Cash
O03418,C0110,2025-12-09,UPI
O03419,C0095,2025-01-28,Credit Card
O03420,C0459,2025-08-08,UPI
O03421,C0494,2025-06-02,Debit Card
O03422,C0102,2025-06-28,Net Banking
O03423,C0247,2025-09-01,Cash
O03424,C0353,2025-03-24,Net Banking
O03425,C0182,2025-12-21,Cash
O03426,C0200,2025-01-06,Cash
O03427,C0401,2025-11-02,Debit Card
O03428,C0040,2025-12-08,Cash
O03429,C0316,2025-03-16,UPI
O03430,C0341,2025-06-12,Credit Card
O03431,C0078,2025-08-23,Debit Card
O03432,C0256,2025-06-12,Credit Card
O03433,C0406,2025-12-12,Net Banking
O03434,C0135,2025-09-24,Credit Card
O03435,C0231,2025-03-06,Net Banking
O03436,C0328,2025-10-24,Credit Card
O03437,C0019,2025-04-22,Debit Card
O03438,C0216,2025-12-23,Cash
O03439,C0397,2025-03-27,Cash
O03440,C0194,2025-04-21,UPI
O03441,C0108,2025-04-08,Cash
O03442,C0490,2025-01-08,UPI
O03443,C0417,2025-07-06,Credit Card
O03444,C0155,2025-06-07,Cash
O03445,C0420,2025-03-05,Net Banking
O03446,C0333,2025-08-22,Net Banking
O03447,C0211,2025-06-30,UPI
O03448,C0425,2025-10-05,Net Banking
O03449,C0268,2025-06-21,Credit Card
O03450,C0475,2025-04-01,Net Banking
O03451,C0220,2025-07-11,Debit Card
O03452,C0284,2025-11-01,Debit Card
O03453,C0278,2025-08-12,Net Banking
O03454,C0146,2025-12-04,Net Banking
O03455,C0325,2025-05-26,Cash
O03456,C0481,2025-02-20,Credit Card
